INDEX_RC;LOCAL_XI;SCALE_ALPHA;SHAPE_KAPPA;KOUT_1_THETA;KOUT_2_ETA
001195;-99,9;-99,9;-99,9;-99,9;-99,9
001196;-99,9;-99,9;-99,9;-99,9;-99,9
001197;-99,9;-99,9;-99,9;-99,9;-99,9
001198;-99,9;-99,9;-99,9;-99,9;-99,9
001199;-99,9;-99,9;-99,9;-99,9;-99,9
001200;-99,9;-99,9;-99,9;-99,9;-99,9
001201;-99,9;-99,9;-99,9;-99,9;-99,9
001202;-99,9;-99,9;-99,9;-99,9;-99,9
001203;-99,9;-99,9;-99,9;-99,9;-99,9
001204;-99,9;-99,9;-99,9;-99,9;-99,9
001205;-99,9;-99,9;-99,9;-99,9;-99,9
001206;-99,9;-99,9;-99,9;-99,9;-99,9
001207;-99,9;-99,9;-99,9;-99,9;-99,9
001208;-99,9;-99,9;-99,9;-99,9;-99,9
001209;-99,9;-99,9;-99,9;-99,9;-99,9
001210;-99,9;-99,9;-99,9;-99,9;-99,9
001211;-99,9;-99,9;-99,9;-99,9;-99,9
001212;-99,9;-99,9;-99,9;-99,9;-99,9
001213;-99,9;-99,9;-99,9;-99,9;-99,9
001214;-99,9;-99,9;-99,9;-99,9;-99,9
001215;-99,9;-99,9;-99,9;-99,9;-99,9
001216;-99,9;-99,9;-99,9;-99,9;-99,9
001217;-99,9;-99,9;-99,9;-99,9;-99,9
001218;-99,9;-99,9;-99,9;-99,9;-99,9
001219;-99,9;-99,9;-99,9;-99,9;-99,9
001220;-99,9;-99,9;-99,9;-99,9;-99,9
001221;-99,9;-99,9;-99,9;-99,9;-99,9
001222;-99,9;-99,9;-99,9;-99,9;-99,9
001223;-99,9;-99,9;-99,9;-99,9;-99,9
001224;-99,9;-99,9;-99,9;-99,9;-99,9
001225;-99,9;-99,9;-99,9;-99,9;-99,9
001226;-99,9;-99,9;-99,9;-99,9;-99,9
001227;-99,9;-99,9;-99,9;-99,9;-99,9
001228;-99,9;-99,9;-99,9;-99,9;-99,9
001229;-99,9;-99,9;-99,9;-99,9;-99,9
001230;-99,9;-99,9;-99,9;-99,9;-99,9
001231;-99,9;-99,9;-99,9;-99,9;-99,9
001232;-99,9;-99,9;-99,9;-99,9;-99,9
001233;-99,9;-99,9;-99,9;-99,9;-99,9
001234;-99,9;-99,9;-99,9;-99,9;-99,9
001235;-99,9;-99,9;-99,9;-99,9;-99,9
001236;-99,9;-99,9;-99,9;-99,9;-99,9
001237;-99,9;-99,9;-99,9;-99,9;-99,9
001238;-99,9;-99,9;-99,9;-99,9;-99,9
001239;-99,9;-99,9;-99,9;-99,9;-99,9
001240;-99,9;-99,9;-99,9;-99,9;-99,9
001241;-99,9;-99,9;-99,9;-99,9;-99,9
001242;-99,9;-99,9;-99,9;-99,9;-99,9
001243;-99,9;-99,9;-99,9;-99,9;-99,9
001244;-99,9;-99,9;-99,9;-99,9;-99,9
001245;-99,9;-99,9;-99,9;-99,9;-99,9
001246;-99,9;-99,9;-99,9;-99,9;-99,9
001247;-99,9;-99,9;-99,9;-99,9;-99,9
001248;-99,9;-99,9;-99,9;-99,9;-99,9
001249;-99,9;-99,9;-99,9;-99,9;-99,9
001250;-99,9;-99,9;-99,9;-99,9;-99,9
001251;-99,9;-99,9;-99,9;-99,9;-99,9
001252;-99,9;-99,9;-99,9;-99,9;-99,9
001253;-99,9;-99,9;-99,9;-99,9;-99,9
001254;-99,9;-99,9;-99,9;-99,9;-99,9
001255;-99,9;-99,9;-99,9;-99,9;-99,9
001256;-99,9;-99,9;-99,9;-99,9;-99,9
001257;-99,9;-99,9;-99,9;-99,9;-99,9
001258;-99,9;-99,9;-99,9;-99,9;-99,9
001259;-99,9;-99,9;-99,9;-99,9;-99,9
001260;-99,9;-99,9;-99,9;-99,9;-99,9
001261;-99,9;-99,9;-99,9;-99,9;-99,9
001262;-99,9;-99,9;-99,9;-99,9;-99,9
001263;-99,9;-99,9;-99,9;-99,9;-99,9
001264;-99,9;-99,9;-99,9;-99,9;-99,9
001265;-99,9;-99,9;-99,9;-99,9;-99,9
001266;-99,9;-99,9;-99,9;-99,9;-99,9
001267;-99,9;-99,9;-99,9;-99,9;-99,9
001268;-99,9;-99,9;-99,9;-99,9;-99,9
001269;-99,9;-99,9;-99,9;-99,9;-99,9
001270;-99,9;-99,9;-99,9;-99,9;-99,9
001271;-99,9;-99,9;-99,9;-99,9;-99,9
001272;-99,9;-99,9;-99,9;-99,9;-99,9
001273;-99,9;-99,9;-99,9;-99,9;-99,9
001274;-99,9;-99,9;-99,9;-99,9;-99,9
001275;-99,9;-99,9;-99,9;-99,9;-99,9
001276;-99,9;-99,9;-99,9;-99,9;-99,9
001277;-99,9;-99,9;-99,9;-99,9;-99,9
001278;-99,9;-99,9;-99,9;-99,9;-99,9
001279;-99,9;-99,9;-99,9;-99,9;-99,9
001280;-99,9;-99,9;-99,9;-99,9;-99,9
001281;-99,9;-99,9;-99,9;-99,9;-99,9
001282;-99,9;-99,9;-99,9;-99,9;-99,9
001283;-99,9;-99,9;-99,9;-99,9;-99,9
001284;-99,9;-99,9;-99,9;-99,9;-99,9
001285;-99,9;-99,9;-99,9;-99,9;-99,9
001286;-99,9;-99,9;-99,9;-99,9;-99,9
001287;-99,9;-99,9;-99,9;-99,9;-99,9
001288;-99,9;-99,9;-99,9;-99,9;-99,9
001289;-99,9;-99,9;-99,9;-99,9;-99,9
001290;-99,9;-99,9;-99,9;-99,9;-99,9
001291;-99,9;-99,9;-99,9;-99,9;-99,9
001292;-99,9;-99,9;-99,9;-99,9;-99,9
001293;-99,9;-99,9;-99,9;-99,9;-99,9
001294;-99,9;-99,9;-99,9;-99,9;-99,9
001295;-99,9;-99,9;-99,9;-99,9;-99,9
001296;-99,9;-99,9;-99,9;-99,9;-99,9
001297;-99,9;-99,9;-99,9;-99,9;-99,9
001298;-99,9;-99,9;-99,9;-99,9;-99,9
001299;-99,9;-99,9;-99,9;-99,9;-99,9
002000;-99,9;-99,9;-99,9;-99,9;-99,9
002001;-99,9;-99,9;-99,9;-99,9;-99,9
002002;-99,9;-99,9;-99,9;-99,9;-99,9
002003;-99,9;-99,9;-99,9;-99,9;-99,9
002004;-99,9;-99,9;-99,9;-99,9;-99,9
002005;-99,9;-99,9;-99,9;-99,9;-99,9
002006;-99,9;-99,9;-99,9;-99,9;-99,9
002007;-99,9;-99,9;-99,9;-99,9;-99,9
002008;-99,9;-99,9;-99,9;-99,9;-99,9
002009;-99,9;-99,9;-99,9;-99,9;-99,9
002010;-99,9;-99,9;-99,9;-99,9;-99,9
002011;-99,9;-99,9;-99,9;-99,9;-99,9
002012;-99,9;-99,9;-99,9;-99,9;-99,9
002013;-99,9;-99,9;-99,9;-99,9;-99,9
002014;-99,9;-99,9;-99,9;-99,9;-99,9
002015;-99,9;-99,9;-99,9;-99,9;-99,9
002016;-99,9;-99,9;-99,9;-99,9;-99,9
002017;-99,9;-99,9;-99,9;-99,9;-99,9
002018;-99,9;-99,9;-99,9;-99,9;-99,9
002019;-99,9;-99,9;-99,9;-99,9;-99,9
002020;-99,9;-99,9;-99,9;-99,9;-99,9
002021;-99,9;-99,9;-99,9;-99,9;-99,9
002022;-99,9;-99,9;-99,9;-99,9;-99,9
002023;-99,9;-99,9;-99,9;-99,9;-99,9
002024;-99,9;-99,9;-99,9;-99,9;-99,9
002025;-99,9;-99,9;-99,9;-99,9;-99,9
002026;-99,9;-99,9;-99,9;-99,9;-99,9
002027;-99,9;-99,9;-99,9;-99,9;-99,9
002028;-99,9;-99,9;-99,9;-99,9;-99,9
002029;-99,9;-99,9;-99,9;-99,9;-99,9
002030;-99,9;-99,9;-99,9;-99,9;-99,9
002031;-99,9;-99,9;-99,9;-99,9;-99,9
002032;-99,9;-99,9;-99,9;-99,9;-99,9
002033;-99,9;-99,9;-99,9;-99,9;-99,9
002034;-99,9;-99,9;-99,9;-99,9;-99,9
002035;-99,9;-99,9;-99,9;-99,9;-99,9
002036;-99,9;-99,9;-99,9;-99,9;-99,9
002037;-99,9;-99,9;-99,9;-99,9;-99,9
002038;-99,9;-99,9;-99,9;-99,9;-99,9
002039;-99,9;-99,9;-99,9;-99,9;-99,9
002040;-99,9;-99,9;-99,9;-99,9;-99,9
002041;-99,9;-99,9;-99,9;-99,9;-99,9
002042;-99,9;-99,9;-99,9;-99,9;-99,9
002043;-99,9;-99,9;-99,9;-99,9;-99,9
002044;-99,9;-99,9;-99,9;-99,9;-99,9
002045;-99,9;-99,9;-99,9;-99,9;-99,9
002046;-99,9;-99,9;-99,9;-99,9;-99,9
002047;-99,9;-99,9;-99,9;-99,9;-99,9
002048;-99,9;-99,9;-99,9;-99,9;-99,9
002049;-99,9;-99,9;-99,9;-99,9;-99,9
002050;-99,9;-99,9;-99,9;-99,9;-99,9
002051;-99,9;-99,9;-99,9;-99,9;-99,9
002052;-99,9;-99,9;-99,9;-99,9;-99,9
002053;-99,9;-99,9;-99,9;-99,9;-99,9
002054;-99,9;-99,9;-99,9;-99,9;-99,9
002055;-99,9;-99,9;-99,9;-99,9;-99,9
002056;-99,9;-99,9;-99,9;-99,9;-99,9
002057;-99,9;-99,9;-99,9;-99,9;-99,9
002058;-99,9;-99,9;-99,9;-99,9;-99,9
002059;-99,9;-99,9;-99,9;-99,9;-99,9
002060;-99,9;-99,9;-99,9;-99,9;-99,9
002061;-99,9;-99,9;-99,9;-99,9;-99,9
002062;-99,9;-99,9;-99,9;-99,9;-99,9
002063;-99,9;-99,9;-99,9;-99,9;-99,9
002064;-99,9;-99,9;-99,9;-99,9;-99,9
002065;-99,9;-99,9;-99,9;-99,9;-99,9
002066;-99,9;-99,9;-99,9;-99,9;-99,9
002067;-99,9;-99,9;-99,9;-99,9;-99,9
002068;-99,9;-99,9;-99,9;-99,9;-99,9
002069;-99,9;-99,9;-99,9;-99,9;-99,9
002070;-99,9;-99,9;-99,9;-99,9;-99,9
002071;-99,9;-99,9;-99,9;-99,9;-99,9
002072;-99,9;-99,9;-99,9;-99,9;-99,9
002073;-99,9;-99,9;-99,9;-99,9;-99,9
002074;-99,9;-99,9;-99,9;-99,9;-99,9
002075;-99,9;-99,9;-99,9;-99,9;-99,9
002076;-99,9;-99,9;-99,9;-99,9;-99,9
002077;-99,9;-99,9;-99,9;-99,9;-99,9
002078;-99,9;-99,9;-99,9;-99,9;-99,9
002079;-99,9;-99,9;-99,9;-99,9;-99,9
002080;-99,9;-99,9;-99,9;-99,9;-99,9
002081;-99,9;-99,9;-99,9;-99,9;-99,9
002082;-99,9;-99,9;-99,9;-99,9;-99,9
002083;-99,9;-99,9;-99,9;-99,9;-99,9
002084;-99,9;-99,9;-99,9;-99,9;-99,9
002085;-99,9;-99,9;-99,9;-99,9;-99,9
002086;-99,9;-99,9;-99,9;-99,9;-99,9
002087;-99,9;-99,9;-99,9;-99,9;-99,9
002088;-99,9;-99,9;-99,9;-99,9;-99,9
002089;-99,9;-99,9;-99,9;-99,9;-99,9
002090;-99,9;-99,9;-99,9;-99,9;-99,9
002091;-99,9;-99,9;-99,9;-99,9;-99,9
002092;-99,9;-99,9;-99,9;-99,9;-99,9
002093;-99,9;-99,9;-99,9;-99,9;-99,9
002094;-99,9;-99,9;-99,9;-99,9;-99,9
002095;-99,9;-99,9;-99,9;-99,9;-99,9
002096;-99,9;-99,9;-99,9;-99,9;-99,9
002097;-99,9;-99,9;-99,9;-99,9;-99,9
002098;-99,9;-99,9;-99,9;-99,9;-99,9
002099;-99,9;-99,9;-99,9;-99,9;-99,9
002100;-99,9;-99,9;-99,9;-99,9;-99,9
002101;-99,9;-99,9;-99,9;-99,9;-99,9
002102;-99,9;-99,9;-99,9;-99,9;-99,9
002103;-99,9;-99,9;-99,9;-99,9;-99,9
002104;-99,9;-99,9;-99,9;-99,9;-99,9
002105;-99,9;-99,9;-99,9;-99,9;-99,9
002106;-99,9;-99,9;-99,9;-99,9;-99,9
002107;-99,9;-99,9;-99,9;-99,9;-99,9
002108;-99,9;-99,9;-99,9;-99,9;-99,9
002109;-99,9;-99,9;-99,9;-99,9;-99,9
002110;-99,9;-99,9;-99,9;-99,9;-99,9
002111;-99,9;-99,9;-99,9;-99,9;-99,9
002112;-99,9;-99,9;-99,9;-99,9;-99,9
002113;-99,9;-99,9;-99,9;-99,9;-99,9
002114;-99,9;-99,9;-99,9;-99,9;-99,9
002115;-99,9;-99,9;-99,9;-99,9;-99,9
002116;-99,9;-99,9;-99,9;-99,9;-99,9
002117;-99,9;-99,9;-99,9;-99,9;-99,9
002118;-99,9;-99,9;-99,9;-99,9;-99,9
002119;-99,9;-99,9;-99,9;-99,9;-99,9
002120;-99,9;-99,9;-99,9;-99,9;-99,9
002121;-99,9;-99,9;-99,9;-99,9;-99,9
002122;-99,9;-99,9;-99,9;-99,9;-99,9
002123;-99,9;-99,9;-99,9;-99,9;-99,9
002124;-99,9;-99,9;-99,9;-99,9;-99,9
002125;-99,9;-99,9;-99,9;-99,9;-99,9
002126;-99,9;-99,9;-99,9;-99,9;-99,9
002127;-99,9;-99,9;-99,9;-99,9;-99,9
002128;-99,9;-99,9;-99,9;-99,9;-99,9
002129;-99,9;-99,9;-99,9;-99,9;-99,9
002130;-99,9;-99,9;-99,9;-99,9;-99,9
002131;-99,9;-99,9;-99,9;-99,9;-99,9
002132;-99,9;-99,9;-99,9;-99,9;-99,9
002133;-99,9;-99,9;-99,9;-99,9;-99,9
002134;-99,9;-99,9;-99,9;-99,9;-99,9
002135;-99,9;-99,9;-99,9;-99,9;-99,9
002136;-99,9;-99,9;-99,9;-99,9;-99,9
002137;-99,9;-99,9;-99,9;-99,9;-99,9
002138;-99,9;-99,9;-99,9;-99,9;-99,9
002139;-99,9;-99,9;-99,9;-99,9;-99,9
002140;-99,9;-99,9;-99,9;-99,9;-99,9
002141;-99,9;-99,9;-99,9;-99,9;-99,9
002142;-99,9;-99,9;-99,9;-99,9;-99,9
002143;-99,9;-99,9;-99,9;-99,9;-99,9
002144;-99,9;-99,9;-99,9;-99,9;-99,9
002145;-99,9;-99,9;-99,9;-99,9;-99,9
002146;-99,9;-99,9;-99,9;-99,9;-99,9
002147;-99,9;-99,9;-99,9;-99,9;-99,9
002148;-99,9;-99,9;-99,9;-99,9;-99,9
002149;-99,9;-99,9;-99,9;-99,9;-99,9
002150;-99,9;-99,9;-99,9;-99,9;-99,9
002151;-99,9;-99,9;-99,9;-99,9;-99,9
002152;-99,9;-99,9;-99,9;-99,9;-99,9
002153;-99,9;-99,9;-99,9;-99,9;-99,9
002154;-99,9;-99,9;-99,9;-99,9;-99,9
002155;-99,9;-99,9;-99,9;-99,9;-99,9
002156;-99,9;-99,9;-99,9;-99,9;-99,9
002157;-99,9;-99,9;-99,9;-99,9;-99,9
002158;-99,9;-99,9;-99,9;-99,9;-99,9
002159;-99,9;-99,9;-99,9;-99,9;-99,9
002160;-99,9;-99,9;-99,9;-99,9;-99,9
002161;-99,9;-99,9;-99,9;-99,9;-99,9
002162;-99,9;-99,9;-99,9;-99,9;-99,9
002163;-99,9;-99,9;-99,9;-99,9;-99,9
002164;-99,9;-99,9;-99,9;-99,9;-99,9
002165;-99,9;-99,9;-99,9;-99,9;-99,9
002166;-99,9;-99,9;-99,9;-99,9;-99,9
002167;-99,9;-99,9;-99,9;-99,9;-99,9
002168;-99,9;-99,9;-99,9;-99,9;-99,9
002169;-99,9;-99,9;-99,9;-99,9;-99,9
002170;-99,9;-99,9;-99,9;-99,9;-99,9
002171;-99,9;-99,9;-99,9;-99,9;-99,9
002172;-99,9;-99,9;-99,9;-99,9;-99,9
002173;-99,9;-99,9;-99,9;-99,9;-99,9
002174;-99,9;-99,9;-99,9;-99,9;-99,9
002175;-99,9;-99,9;-99,9;-99,9;-99,9
002176;-99,9;-99,9;-99,9;-99,9;-99,9
002177;-99,9;-99,9;-99,9;-99,9;-99,9
002178;-99,9;-99,9;-99,9;-99,9;-99,9
002179;-99,9;-99,9;-99,9;-99,9;-99,9
002180;-99,9;-99,9;-99,9;-99,9;-99,9
002181;-99,9;-99,9;-99,9;-99,9;-99,9
002182;-99,9;-99,9;-99,9;-99,9;-99,9
002183;-99,9;-99,9;-99,9;-99,9;-99,9
002184;-99,9;-99,9;-99,9;-99,9;-99,9
002185;-99,9;-99,9;-99,9;-99,9;-99,9
002186;-99,9;-99,9;-99,9;-99,9;-99,9
002187;-99,9;-99,9;-99,9;-99,9;-99,9
002188;-99,9;-99,9;-99,9;-99,9;-99,9
002189;-99,9;-99,9;-99,9;-99,9;-99,9
002190;-99,9;-99,9;-99,9;-99,9;-99,9
002191;-99,9;-99,9;-99,9;-99,9;-99,9
002192;-99,9;-99,9;-99,9;-99,9;-99,9
002193;-99,9;-99,9;-99,9;-99,9;-99,9
002194;-99,9;-99,9;-99,9;-99,9;-99,9
002195;-99,9;-99,9;-99,9;-99,9;-99,9
002196;-99,9;-99,9;-99,9;-99,9;-99,9
002197;-99,9;-99,9;-99,9;-99,9;-99,9
002198;-99,9;-99,9;-99,9;-99,9;-99,9
002199;-99,9;-99,9;-99,9;-99,9;-99,9
002200;-99,9;-99,9;-99,9;-99,9;-99,9
002201;-99,9;-99,9;-99,9;-99,9;-99,9
002202;-99,9;-99,9;-99,9;-99,9;-99,9
002203;-99,9;-99,9;-99,9;-99,9;-99,9
002204;-99,9;-99,9;-99,9;-99,9;-99,9
002205;-99,9;-99,9;-99,9;-99,9;-99,9
002206;-99,9;-99,9;-99,9;-99,9;-99,9
002207;-99,9;-99,9;-99,9;-99,9;-99,9
002208;-99,9;-99,9;-99,9;-99,9;-99,9
002209;-99,9;-99,9;-99,9;-99,9;-99,9
002210;-99,9;-99,9;-99,9;-99,9;-99,9
002211;-99,9;-99,9;-99,9;-99,9;-99,9
002212;-99,9;-99,9;-99,9;-99,9;-99,9
002213;-99,9;-99,9;-99,9;-99,9;-99,9
002214;-99,9;-99,9;-99,9;-99,9;-99,9
002215;-99,9;-99,9;-99,9;-99,9;-99,9
002216;-99,9;-99,9;-99,9;-99,9;-99,9
002217;-99,9;-99,9;-99,9;-99,9;-99,9
002218;-99,9;-99,9;-99,9;-99,9;-99,9
002219;-99,9;-99,9;-99,9;-99,9;-99,9
002220;-99,9;-99,9;-99,9;-99,9;-99,9
002221;-99,9;-99,9;-99,9;-99,9;-99,9
002222;-99,9;-99,9;-99,9;-99,9;-99,9
002223;-99,9;-99,9;-99,9;-99,9;-99,9
002224;-99,9;-99,9;-99,9;-99,9;-99,9
002225;-99,9;-99,9;-99,9;-99,9;-99,9
002226;-99,9;-99,9;-99,9;-99,9;-99,9
002227;-99,9;-99,9;-99,9;-99,9;-99,9
002228;-99,9;-99,9;-99,9;-99,9;-99,9
002229;-99,9;-99,9;-99,9;-99,9;-99,9
002230;-99,9;-99,9;-99,9;-99,9;-99,9
002231;-99,9;-99,9;-99,9;-99,9;-99,9
002232;-99,9;-99,9;-99,9;-99,9;-99,9
002233;-99,9;-99,9;-99,9;-99,9;-99,9
002234;-99,9;-99,9;-99,9;-99,9;-99,9
002235;-99,9;-99,9;-99,9;-99,9;-99,9
002236;-99,9;-99,9;-99,9;-99,9;-99,9
002237;-99,9;-99,9;-99,9;-99,9;-99,9
002238;-99,9;-99,9;-99,9;-99,9;-99,9
002239;-99,9;-99,9;-99,9;-99,9;-99,9
002240;-99,9;-99,9;-99,9;-99,9;-99,9
002241;-99,9;-99,9;-99,9;-99,9;-99,9
002242;-99,9;-99,9;-99,9;-99,9;-99,9
002243;-99,9;-99,9;-99,9;-99,9;-99,9
002244;-99,9;-99,9;-99,9;-99,9;-99,9
002245;-99,9;-99,9;-99,9;-99,9;-99,9
002246;-99,9;-99,9;-99,9;-99,9;-99,9
002247;-99,9;-99,9;-99,9;-99,9;-99,9
002248;-99,9;-99,9;-99,9;-99,9;-99,9
002249;-99,9;-99,9;-99,9;-99,9;-99,9
002250;-99,9;-99,9;-99,9;-99,9;-99,9
002251;-99,9;-99,9;-99,9;-99,9;-99,9
002252;-99,9;-99,9;-99,9;-99,9;-99,9
002253;-99,9;-99,9;-99,9;-99,9;-99,9
002254;-99,9;-99,9;-99,9;-99,9;-99,9
002255;-99,9;-99,9;-99,9;-99,9;-99,9
002256;-99,9;-99,9;-99,9;-99,9;-99,9
002257;-99,9;-99,9;-99,9;-99,9;-99,9
002258;-99,9;-99,9;-99,9;-99,9;-99,9
002259;-99,9;-99,9;-99,9;-99,9;-99,9
002260;-99,9;-99,9;-99,9;-99,9;-99,9
002261;-99,9;-99,9;-99,9;-99,9;-99,9
002262;-99,9;-99,9;-99,9;-99,9;-99,9
002263;-99,9;-99,9;-99,9;-99,9;-99,9
002264;-99,9;-99,9;-99,9;-99,9;-99,9
002265;-99,9;-99,9;-99,9;-99,9;-99,9
002266;-99,9;-99,9;-99,9;-99,9;-99,9
002267;-99,9;-99,9;-99,9;-99,9;-99,9
002268;-99,9;-99,9;-99,9;-99,9;-99,9
002269;-99,9;-99,9;-99,9;-99,9;-99,9
002270;-99,9;-99,9;-99,9;-99,9;-99,9
002271;-99,9;-99,9;-99,9;-99,9;-99,9
002272;-99,9;-99,9;-99,9;-99,9;-99,9
002273;-99,9;-99,9;-99,9;-99,9;-99,9
002274;-99,9;-99,9;-99,9;-99,9;-99,9
002275;-99,9;-99,9;-99,9;-99,9;-99,9
002276;-99,9;-99,9;-99,9;-99,9;-99,9
002277;-99,9;-99,9;-99,9;-99,9;-99,9
002278;-99,9;-99,9;-99,9;-99,9;-99,9
002279;-99,9;-99,9;-99,9;-99,9;-99,9
002280;-99,9;-99,9;-99,9;-99,9;-99,9
002281;-99,9;-99,9;-99,9;-99,9;-99,9
002282;-99,9;-99,9;-99,9;-99,9;-99,9
002283;-99,9;-99,9;-99,9;-99,9;-99,9
002284;-99,9;-99,9;-99,9;-99,9;-99,9
002285;-99,9;-99,9;-99,9;-99,9;-99,9
002286;-99,9;-99,9;-99,9;-99,9;-99,9
002287;-99,9;-99,9;-99,9;-99,9;-99,9
002288;-99,9;-99,9;-99,9;-99,9;-99,9
002289;-99,9;-99,9;-99,9;-99,9;-99,9
002290;-99,9;-99,9;-99,9;-99,9;-99,9
002291;-99,9;-99,9;-99,9;-99,9;-99,9
002292;-99,9;-99,9;-99,9;-99,9;-99,9
002293;-99,9;-99,9;-99,9;-99,9;-99,9
002294;-99,9;-99,9;-99,9;-99,9;-99,9
002295;-99,9;-99,9;-99,9;-99,9;-99,9
002296;-99,9;-99,9;-99,9;-99,9;-99,9
002297;-99,9;-99,9;-99,9;-99,9;-99,9
002298;-99,9;-99,9;-99,9;-99,9;-99,9
002299;-99,9;-99,9;-99,9;-99,9;-99,9
003000;-99,9;-99,9;-99,9;-99,9;-99,9
003001;-99,9;-99,9;-99,9;-99,9;-99,9
003002;-99,9;-99,9;-99,9;-99,9;-99,9
003003;-99,9;-99,9;-99,9;-99,9;-99,9
003004;-99,9;-99,9;-99,9;-99,9;-99,9
003005;-99,9;-99,9;-99,9;-99,9;-99,9
003006;-99,9;-99,9;-99,9;-99,9;-99,9
003007;-99,9;-99,9;-99,9;-99,9;-99,9
003008;-99,9;-99,9;-99,9;-99,9;-99,9
003009;-99,9;-99,9;-99,9;-99,9;-99,9
003010;-99,9;-99,9;-99,9;-99,9;-99,9
003011;-99,9;-99,9;-99,9;-99,9;-99,9
003012;-99,9;-99,9;-99,9;-99,9;-99,9
003013;-99,9;-99,9;-99,9;-99,9;-99,9
003014;-99,9;-99,9;-99,9;-99,9;-99,9
003015;-99,9;-99,9;-99,9;-99,9;-99,9
003016;-99,9;-99,9;-99,9;-99,9;-99,9
003017;-99,9;-99,9;-99,9;-99,9;-99,9
003018;-99,9;-99,9;-99,9;-99,9;-99,9
003019;-99,9;-99,9;-99,9;-99,9;-99,9
003020;-99,9;-99,9;-99,9;-99,9;-99,9
003021;-99,9;-99,9;-99,9;-99,9;-99,9
003022;-99,9;-99,9;-99,9;-99,9;-99,9
003023;-99,9;-99,9;-99,9;-99,9;-99,9
003024;-99,9;-99,9;-99,9;-99,9;-99,9
003025;-99,9;-99,9;-99,9;-99,9;-99,9
003026;-99,9;-99,9;-99,9;-99,9;-99,9
003027;-99,9;-99,9;-99,9;-99,9;-99,9
003028;-99,9;-99,9;-99,9;-99,9;-99,9
003029;-99,9;-99,9;-99,9;-99,9;-99,9
003030;-99,9;-99,9;-99,9;-99,9;-99,9
003031;-99,9;-99,9;-99,9;-99,9;-99,9
003032;-99,9;-99,9;-99,9;-99,9;-99,9
003033;-99,9;-99,9;-99,9;-99,9;-99,9
003034;-99,9;-99,9;-99,9;-99,9;-99,9
003035;-99,9;-99,9;-99,9;-99,9;-99,9
003036;-99,9;-99,9;-99,9;-99,9;-99,9
003037;-99,9;-99,9;-99,9;-99,9;-99,9
003038;-99,9;-99,9;-99,9;-99,9;-99,9
003039;-99,9;-99,9;-99,9;-99,9;-99,9
003040;-99,9;-99,9;-99,9;-99,9;-99,9
003041;-99,9;-99,9;-99,9;-99,9;-99,9
003042;-99,9;-99,9;-99,9;-99,9;-99,9
003043;-99,9;-99,9;-99,9;-99,9;-99,9
003044;-99,9;-99,9;-99,9;-99,9;-99,9
003045;-99,9;-99,9;-99,9;-99,9;-99,9
003046;-99,9;-99,9;-99,9;-99,9;-99,9
003047;-99,9;-99,9;-99,9;-99,9;-99,9
003048;-99,9;-99,9;-99,9;-99,9;-99,9
003049;-99,9;-99,9;-99,9;-99,9;-99,9
003050;-99,9;-99,9;-99,9;-99,9;-99,9
003051;-99,9;-99,9;-99,9;-99,9;-99,9
003052;-99,9;-99,9;-99,9;-99,9;-99,9
003053;-99,9;-99,9;-99,9;-99,9;-99,9
003054;-99,9;-99,9;-99,9;-99,9;-99,9
003055;-99,9;-99,9;-99,9;-99,9;-99,9
003056;-99,9;-99,9;-99,9;-99,9;-99,9
003057;-99,9;-99,9;-99,9;-99,9;-99,9
003058;-99,9;-99,9;-99,9;-99,9;-99,9
003059;-99,9;-99,9;-99,9;-99,9;-99,9
003060;-99,9;-99,9;-99,9;-99,9;-99,9
003061;-99,9;-99,9;-99,9;-99,9;-99,9
003062;-99,9;-99,9;-99,9;-99,9;-99,9
003063;-99,9;-99,9;-99,9;-99,9;-99,9
003064;-99,9;-99,9;-99,9;-99,9;-99,9
003065;-99,9;-99,9;-99,9;-99,9;-99,9
003066;-99,9;-99,9;-99,9;-99,9;-99,9
003067;-99,9;-99,9;-99,9;-99,9;-99,9
003068;-99,9;-99,9;-99,9;-99,9;-99,9
003069;-99,9;-99,9;-99,9;-99,9;-99,9
003070;-99,9;-99,9;-99,9;-99,9;-99,9
003071;-99,9;-99,9;-99,9;-99,9;-99,9
003072;-99,9;-99,9;-99,9;-99,9;-99,9
003073;-99,9;-99,9;-99,9;-99,9;-99,9
003074;-99,9;-99,9;-99,9;-99,9;-99,9
003075;-99,9;-99,9;-99,9;-99,9;-99,9
003076;-99,9;-99,9;-99,9;-99,9;-99,9
003077;-99,9;-99,9;-99,9;-99,9;-99,9
003078;-99,9;-99,9;-99,9;-99,9;-99,9
003079;-99,9;-99,9;-99,9;-99,9;-99,9
003080;-99,9;-99,9;-99,9;-99,9;-99,9
003081;-99,9;-99,9;-99,9;-99,9;-99,9
003082;-99,9;-99,9;-99,9;-99,9;-99,9
003083;-99,9;-99,9;-99,9;-99,9;-99,9
003084;-99,9;-99,9;-99,9;-99,9;-99,9
003085;-99,9;-99,9;-99,9;-99,9;-99,9
003086;-99,9;-99,9;-99,9;-99,9;-99,9
003087;-99,9;-99,9;-99,9;-99,9;-99,9
003088;-99,9;-99,9;-99,9;-99,9;-99,9
003089;-99,9;-99,9;-99,9;-99,9;-99,9
003090;-99,9;-99,9;-99,9;-99,9;-99,9
003091;-99,9;-99,9;-99,9;-99,9;-99,9
